student_id;name;surname;email;phone_number;program_name;semester;study_mode
54795bbc-bc73-4229-9b93-f377297cf028;Updated_Name_23;Updated_Surname_23;updated_student23@example.com;+48 251 285 967;Updated_Program_23;10;Part-time
7218a860-84b9-4554-872a-e7b18c7a49f3;Updated_Name_24;Updated_Surname_24;updated_student24@example.com;+48 794 301 909;Updated_Program_24;8;Part-time
e093636d-c89a-45c8-8b46-8444b0a5e77b;Updated_Name_25;Updated_Surname_25;updated_student25@example.com;+48 846 828 700;Updated_Program_25;8;Part-time
6cc51b5b-0fad-49d5-bcf0-27527a9bc379;Updated_Name_26;Updated_Surname_26;updated_student26@example.com;+48 984 711 755;Updated_Program_26;10;Part-time
6991fc84-2204-46fe-94d0-3ea72ec7faed;Updated_Name_27;Updated_Surname_27;updated_student27@example.com;+48 751 580 112;Updated_Program_27;4;Part-time
5d050e1e-a776-4ddd-90bd-1972db352352;Updated_Name_28;Updated_Surname_28;updated_student28@example.com;+48 618 146 286;Updated_Program_28;5;Part-time
9a597ad0-3923-4303-9052-63e61d943ed3;Updated_Name_29;Updated_Surname_29;updated_student29@example.com;+48 854 350 537;Updated_Program_29;4;Full-time
a91cdbad-bc52-4679-b921-961613e90810;Updated_Name_30;Updated_Surname_30;updated_student30@example.com;+48 194 389 825;Updated_Program_30;10;Part-time
f813cee1-2eb7-4ea1-ab79-a3d98e034b19;Updated_Name_31;Updated_Surname_31;updated_student31@example.com;+48 715 961 417;Updated_Program_31;6;Part-time
396208b1-5976-4d25-a4db-059a5c33ffbd;Updated_Name_32;Updated_Surname_32;updated_student32@example.com;+48 465 681 812;Updated_Program_32;3;Part-time
218e34a5-86f6-4988-8238-c218aa637723;Updated_Name_33;Updated_Surname_33;updated_student33@example.com;+48 354 709 240;Updated_Program_33;6;Part-time
e8032d97-53eb-43ea-a018-5031ffcdddd8;Updated_Name_34;Updated_Surname_34;updated_student34@example.com;+48 154 638 195;Updated_Program_34;4;Part-time
23c089b4-7ad9-4ac3-bcff-57fdf146ae51;Updated_Name_35;Updated_Surname_35;updated_student35@example.com;+48 192 987 380;Updated_Program_35;1;Part-time
a7628acb-a7e5-44a7-a7d6-f96e5e5f145c;Updated_Name_36;Updated_Surname_36;updated_student36@example.com;+48 164 380 278;Updated_Program_36;3;Part-time
381bdacb-f717-440b-80dc-28f5eb3ed339;Updated_Name_37;Updated_Surname_37;updated_student37@example.com;+48 612 937 646;Updated_Program_37;5;Full-time
78899210-228e-4842-809d-18a750b88730;Updated_Name_38;Updated_Surname_38;updated_student38@example.com;+48 940 303 168;Updated_Program_38;9;Full-time
81e93b3d-c209-464e-91c4-8466ac7f21d9;Updated_Name_39;Updated_Surname_39;updated_student39@example.com;+48 750 532 815;Updated_Program_39;4;Part-time
eeaa1720-9017-4a00-a525-2d52d7167321;Updated_Name_40;Updated_Surname_40;updated_student40@example.com;+48 403 620 558;Updated_Program_40;7;Part-time
e01f3c13-1f1d-47a5-b72f-24bfab2e4a41;Updated_Name_41;Updated_Surname_41;updated_student41@example.com;+48 591 658 691;Updated_Program_41;2;Part-time
94112045-77a4-4f44-8a1c-38c1b384d569;Updated_Name_42;Updated_Surname_42;updated_student42@example.com;+48 668 714 776;Updated_Program_42;8;Full-time
ce30cfc4-26cb-40e3-a255-e384b1f7057b;Updated_Name_43;Updated_Surname_43;updated_student43@example.com;+48 369 342 297;Updated_Program_43;5;Part-time
1621aa25-ec13-4a66-a530-2f8a232f9277;Updated_Name_44;Updated_Surname_44;updated_student44@example.com;+48 538 439 691;Updated_Program_44;5;Full-time
8fabcb40-5eff-449d-8986-033b5d73f5f8;Updated_Name_45;Updated_Surname_45;updated_student45@example.com;+48 658 414 381;Updated_Program_45;7;Part-time
494ce38c-226d-421d-9794-166c0c65dd61;Updated_Name_46;Updated_Surname_46;updated_student46@example.com;+48 288 758 284;Updated_Program_46;8;Part-time
ac3de595-7857-476f-b9b9-06dd5d21211c;Updated_Name_47;Updated_Surname_47;updated_student47@example.com;+48 364 520 299;Updated_Program_47;9;Part-time
6ae4d1d5-5759-4b2d-b178-cd5275b5af91;Updated_Name_48;Updated_Surname_48;updated_student48@example.com;+48 498 624 702;Updated_Program_48;8;Full-time
70ae7f6c-837a-4429-9535-da0e47e195a4;Updated_Name_49;Updated_Surname_49;updated_student49@example.com;+48 347 163 162;Updated_Program_49;6;Part-time
bc6d4b71-068a-4bf3-9f23-38e8340f7a2e;Updated_Name_50;Updated_Surname_50;updated_student50@example.com;+48 257 224 275;Updated_Program_50;10;Part-time
3ba5bf18-0644-425c-b70c-744913423ce1;Updated_Name_51;Updated_Surname_51;updated_student51@example.com;+48 104 768 483;Updated_Program_51;4;Part-time
ed497422-e8e8-4f65-a489-05adaf1cda9f;Updated_Name_52;Updated_Surname_52;updated_student52@example.com;+48 707 443 436;Updated_Program_52;3;Full-time
63e01624-44b6-409b-b7b2-4df33fe8e0f4;Updated_Name_53;Updated_Surname_53;updated_student53@example.com;+48 586 686 495;Updated_Program_53;8;Full-time
108572d1-b795-425b-9a1c-507c106cf0c0;Updated_Name_54;Updated_Surname_54;updated_student54@example.com;+48 172 527 446;Updated_Program_54;6;Part-time
f22660d1-db76-41b6-97d4-6b15bda6a0c1;Updated_Name_55;Updated_Surname_55;updated_student55@example.com;+48 983 343 954;Updated_Program_55;9;Part-time
76a3e442-b9ba-4735-a5bc-34d0a1717896;Updated_Name_56;Updated_Surname_56;updated_student56@example.com;+48 547 749 965;Updated_Program_56;8;Part-time
19230e02-1dc0-469d-99a6-a9ed16ad5b0f;Updated_Name_57;Updated_Surname_57;updated_student57@example.com;+48 485 274 830;Updated_Program_57;6;Part-time
a0faa0b6-4c25-429d-b56f-7699901cab2f;Updated_Name_58;Updated_Surname_58;updated_student58@example.com;+48 311 751 724;Updated_Program_58;3;Part-time
e589c3e2-df6c-43f7-aedd-b71ded1e9db5;Updated_Name_59;Updated_Surname_59;updated_student59@example.com;+48 162 661 894;Updated_Program_59;8;Part-time
e8138890-3c30-4358-a1fb-cdf2969012dd;Updated_Name_60;Updated_Surname_60;updated_student60@example.com;+48 313 955 483;Updated_Program_60;6;Full-time
5f5a26e5-f4db-49de-8847-f3bd58e04f57;Updated_Name_61;Updated_Surname_61;updated_student61@example.com;+48 489 681 424;Updated_Program_61;3;Part-time
c8c3dfee-bf71-42cc-bcc9-730e622fc6ac;Updated_Name_62;Updated_Surname_62;updated_student62@example.com;+48 812 912 845;Updated_Program_62;6;Part-time
cf1825b4-f3ee-4582-8d8b-9aee0783d808;Updated_Name_63;Updated_Surname_63;updated_student63@example.com;+48 313 888 585;Updated_Program_63;6;Part-time
d3a66338-14e5-4f5b-88a5-88fa569268b1;Updated_Name_64;Updated_Surname_64;updated_student64@example.com;+48 723 213 946;Updated_Program_64;10;Full-time
079dc384-458b-42fa-bce5-cd272ddb7b10;Updated_Name_65;Updated_Surname_65;updated_student65@example.com;+48 955 607 754;Updated_Program_65;2;Full-time
6de31d7f-b557-4e71-b623-9a3577ab7adf;Updated_Name_66;Updated_Surname_66;updated_student66@example.com;+48 402 670 809;Updated_Program_66;9;Full-time
43f6a0b1-bc15-4134-a3bf-afa6f19cc721;Updated_Name_67;Updated_Surname_67;updated_student67@example.com;+48 934 705 183;Updated_Program_67;4;Part-time
c29988ff-3507-42cf-98c0-1675a29bfc52;Updated_Name_68;Updated_Surname_68;updated_student68@example.com;+48 968 824 929;Updated_Program_68;7;Part-time
6396017d-847b-4758-9030-146c0d243ad0;Updated_Name_69;Updated_Surname_69;updated_student69@example.com;+48 248 232 348;Updated_Program_69;1;Part-time
2c2b0c93-148d-4b16-b231-5d60128b01bf;Updated_Name_70;Updated_Surname_70;updated_student70@example.com;+48 272 115 674;Updated_Program_70;3;Part-time
2e6e3faa-b63d-4bb1-9649-d7c926a0a2fe;Updated_Name_71;Updated_Surname_71;updated_student71@example.com;+48 743 429 946;Updated_Program_71;9;Full-time
ab2cd31f-1953-44d1-af5f-052157712fb9;Updated_Name_72;Updated_Surname_72;updated_student72@example.com;+48 131 151 665;Updated_Program_72;5;Full-time
23683dc8-c0ea-457c-a9b8-a76fbfeef78d;Updated_Name_73;Updated_Surname_73;updated_student73@example.com;+48 769 954 466;Updated_Program_73;5;Full-time
498cf977-d244-44f7-8c71-66e17e471a07;Updated_Name_74;Updated_Surname_74;updated_student74@example.com;+48 447 887 473;Updated_Program_74;6;Full-time
aac39b94-3790-4fbc-9921-c2e305b1a111;Updated_Name_75;Updated_Surname_75;updated_student75@example.com;+48 585 701 568;Updated_Program_75;1;Full-time
83f5b49b-8a11-448f-93c2-f99277e47f6c;Updated_Name_76;Updated_Surname_76;updated_student76@example.com;+48 895 680 762;Updated_Program_76;3;Part-time
cd1b6504-1379-494f-9bf3-867d37f23e5a;Updated_Name_77;Updated_Surname_77;updated_student77@example.com;+48 680 649 767;Updated_Program_77;7;Full-time
700b14bb-7583-4ce8-a037-1e108c876942;Updated_Name_78;Updated_Surname_78;updated_student78@example.com;+48 201 448 150;Updated_Program_78;7;Part-time
9461c277-52eb-44a1-b832-b223469a478b;Updated_Name_79;Updated_Surname_79;updated_student79@example.com;+48 743 427 950;Updated_Program_79;6;Full-time
9e8ff401-6afa-4fa0-891d-48329c23c1b6;Updated_Name_80;Updated_Surname_80;updated_student80@example.com;+48 665 357 407;Updated_Program_80;10;Part-time
099db3d3-7cce-45ad-926a-45d587784df4;Updated_Name_81;Updated_Surname_81;updated_student81@example.com;+48 505 565 545;Updated_Program_81;4;Full-time
55e81164-4b50-4237-8627-fa3a4c7aa6fa;Updated_Name_82;Updated_Surname_82;updated_student82@example.com;+48 334 247 963;Updated_Program_82;7;Full-time
7c042a71-89b4-4a4e-8c25-08343aca363b;Updated_Name_83;Updated_Surname_83;updated_student83@example.com;+48 789 922 433;Updated_Program_83;10;Full-time
d03797e6-0788-4f59-8a88-e4ad437426b5;Updated_Name_84;Updated_Surname_84;updated_student84@example.com;+48 760 253 312;Updated_Program_84;9;Full-time
9cd29563-869f-424c-a46b-a5adf3c2624c;Updated_Name_85;Updated_Surname_85;updated_student85@example.com;+48 447 715 406;Updated_Program_85;1;Full-time
553f44b7-4fea-461e-93e3-a1c267d2dcf0;Updated_Name_86;Updated_Surname_86;updated_student86@example.com;+48 919 407 447;Updated_Program_86;5;Full-time
0b86f870-9808-4f90-9101-03eea17d21ba;Updated_Name_87;Updated_Surname_87;updated_student87@example.com;+48 922 363 381;Updated_Program_87;7;Full-time
f4d5d986-9d8a-4819-af8d-72121382c2bc;Updated_Name_88;Updated_Surname_88;updated_student88@example.com;+48 645 207 840;Updated_Program_88;5;Part-time
36b24489-277a-4f43-a6d6-a048703a3092;Updated_Name_89;Updated_Surname_89;updated_student89@example.com;+48 650 858 272;Updated_Program_89;4;Part-time
bebe3cf7-cf0e-4049-95c8-b397ba64fe36;Updated_Name_90;Updated_Surname_90;updated_student90@example.com;+48 655 997 419;Updated_Program_90;5;Full-time
7111fed4-af4c-4c3e-89ed-88d8b95b9f1c;Updated_Name_91;Updated_Surname_91;updated_student91@example.com;+48 164 392 358;Updated_Program_91;10;Part-time
bd48279f-7645-4511-9817-712f7aaffc6f;Updated_Name_92;Updated_Surname_92;updated_student92@example.com;+48 276 765 363;Updated_Program_92;7;Full-time
99cc03af-c36d-4633-b86e-68452c44a57d;Updated_Name_93;Updated_Surname_93;updated_student93@example.com;+48 899 126 854;Updated_Program_93;2;Part-time
2b325a38-db47-4b48-b1f0-08c086f9fdf9;Updated_Name_94;Updated_Surname_94;updated_student94@example.com;+48 729 835 741;Updated_Program_94;5;Full-time
5429e1e0-838c-460a-bf9d-666f86fdf6bb;Updated_Name_95;Updated_Surname_95;updated_student95@example.com;+48 568 850 178;Updated_Program_95;10;Full-time
fca4452b-2945-4fc7-bfea-faa9746a6380;Updated_Name_96;Updated_Surname_96;updated_student96@example.com;+48 901 678 994;Updated_Program_96;5;Full-time
65ddb4cb-c2ae-49d4-929e-2b733b81ea18;Updated_Name_97;Updated_Surname_97;updated_student97@example.com;+48 787 669 821;Updated_Program_97;4;Full-time
a1a3ad88-5908-4042-8aec-6436424324f3;Updated_Name_98;Updated_Surname_98;updated_student98@example.com;+48 679 417 867;Updated_Program_98;4;Full-time
7fcac10c-a07c-4206-a79e-5c60b194c627;Updated_Name_99;Updated_Surname_99;updated_student99@example.com;+48 554 760 212;Updated_Program_99;6;Part-time
58289ab1-8abd-4471-8b79-037af46074f7;Updated_Name_100;Updated_Surname_100;updated_student100@example.com;+48 994 656 987;Updated_Program_100;6;Part-time
