student_id;name;surname;email;phone_number;program_name;semester;study_mode
f8e0fa20-6834-4d7f-8b95-af7a984f4c3c;Name_81;Surname_81;student81@example.com;+48 827 791 456;Program_81;2;Full-time
d154062b-4293-4a79-96d2-b782a1b22579;Name_82;Surname_82;student82@example.com;+48 928 915 633;Program_82;9;Full-time
c589ab54-c5c9-4d94-8e51-dca53ee11ba2;Name_83;Surname_83;student83@example.com;+48 873 392 587;Program_83;9;Part-time
c0ff364e-8d72-45e5-9f1d-399b840c7a81;Name_84;Surname_84;student84@example.com;+48 577 249 316;Program_84;2;Full-time
b6b6fcc4-3de0-47ed-99dc-9324a9ce65e8;Name_85;Surname_85;student85@example.com;+48 618 763 564;Program_85;7;Part-time
3bfd27c9-e315-4f1f-a641-32c593284173;Name_86;Surname_86;student86@example.com;+48 431 513 237;Program_86;9;Part-time
0d2c37bd-306f-4a1a-867d-475529b6860e;Name_87;Surname_87;student87@example.com;+48 547 411 248;Program_87;4;Part-time
9652bc50-4524-4b1b-8fe8-510fb9de6462;Name_88;Surname_88;student88@example.com;+48 513 534 661;Program_88;10;Full-time
5beb432e-6c3e-4331-99ba-0973abf0d4e4;Name_89;Surname_89;student89@example.com;+48 665 722 448;Program_89;5;Full-time
bc32e07d-e25c-4528-871d-8e3fc03ec33c;Name_90;Surname_90;student90@example.com;+48 724 724 747;Program_90;10;Full-time
37b5f593-c6f1-4186-b67d-33c3b208cbc3;Name_91;Surname_91;student91@example.com;+48 693 388 191;Program_91;6;Full-time
92271e76-333c-4ff6-b083-0581ebf04476;Name_92;Surname_92;student92@example.com;+48 471 546 795;Program_92;2;Full-time
b5e59133-7e38-444f-902d-40af798a0293;Name_93;Surname_93;student93@example.com;+48 673 222 788;Program_93;3;Full-time
9e22a506-c77e-4a07-b0f6-d09dfa5a7249;Name_94;Surname_94;student94@example.com;+48 472 995 496;Program_94;8;Part-time
8c16b2c6-e618-4d8a-923b-c6481b4461c8;Name_95;Surname_95;student95@example.com;+48 707 506 155;Program_95;5;Full-time
73d27c81-7c40-44df-bdbe-5beb9030f927;Name_96;Surname_96;student96@example.com;+48 946 967 147;Program_96;8;Part-time
c7b5590c-69a1-4593-aca1-e0c58c59855e;Name_97;Surname_97;student97@example.com;+48 120 550 829;Program_97;4;Part-time
03be1c17-7547-48f6-80f1-fd7a87c388e9;Name_98;Surname_98;student98@example.com;+48 624 887 571;Program_98;8;Full-time
2589c783-d710-4b8e-a5a5-8363334fc84b;Name_99;Surname_99;student99@example.com;+48 778 896 884;Program_99;10;Part-time
25768337-3ee4-4766-9363-b2494bc92757;Name_100;Surname_100;student100@example.com;+48 808 456 956;Program_100;5;Part-time
bc1dce85-bd97-4d92-98fa-d2829cb2851e;Name_101;Surname_101;student101@example.com;+48 955 471 755;Program_101;8;Part-time
3a149bca-a8f5-4d3a-88e1-b76afada903f;Name_102;Surname_102;student102@example.com;+48 298 562 640;Program_102;8;Part-time
dd53c5f4-cd93-41bf-948f-5f2007bc410d;Name_103;Surname_103;student103@example.com;+48 111 323 574;Program_103;5;Full-time
eeb62130-96d0-400f-ae99-382797b9547f;Name_104;Surname_104;student104@example.com;+48 552 533 438;Program_104;6;Full-time
2d27896c-6333-4119-bec2-63e9795a5abf;Name_105;Surname_105;student105@example.com;+48 380 908 587;Program_105;9;Full-time
172c9420-4fde-4f91-93c3-30a221517aaa;Name_106;Surname_106;student106@example.com;+48 965 195 917;Program_106;6;Part-time
1264f9f9-9966-4cec-80b0-d1cb449c59a0;Name_107;Surname_107;student107@example.com;+48 915 776 131;Program_107;5;Part-time
afbae0bc-1d54-4465-b8ae-bf2ce4a57747;Name_108;Surname_108;student108@example.com;+48 774 274 639;Program_108;10;Part-time
0bd84ee1-0e22-4de8-82e2-757499f4249c;Name_109;Surname_109;student109@example.com;+48 474 365 356;Program_109;4;Full-time
adbf9c0e-118d-4644-af65-a2536c641115;Name_110;Surname_110;student110@example.com;+48 974 111 287;Program_110;7;Part-time
6596be0f-9206-4db6-aa64-8e3c684709fd;Name_111;Surname_111;student111@example.com;+48 586 597 220;Program_111;10;Full-time
b1a993f0-b3fc-492a-8bd3-49025d3f85f1;Name_112;Surname_112;student112@example.com;+48 653 899 445;Program_112;9;Part-time
466be5ef-4454-44e2-9339-cb6de6e09e4b;Name_113;Surname_113;student113@example.com;+48 836 409 921;Program_113;6;Part-time
ee933349-3041-48c9-8e52-5e27002b4d7d;Name_114;Surname_114;student114@example.com;+48 572 919 321;Program_114;3;Full-time
4ebf5abe-7fb7-4169-8cee-82704021362d;Name_115;Surname_115;student115@example.com;+48 311 847 549;Program_115;9;Part-time
7a81d94f-c85c-46eb-becd-aeae85fd5382;Name_116;Surname_116;student116@example.com;+48 986 187 394;Program_116;5;Full-time
91da8af1-c6d3-4af1-9931-a6993d14f0e8;Name_117;Surname_117;student117@example.com;+48 378 459 369;Program_117;8;Full-time
a736aec7-7ade-45ea-93c6-c9a36bd22cc6;Name_118;Surname_118;student118@example.com;+48 755 207 355;Program_118;3;Full-time
ca5b5811-522c-4460-a6b5-f317cdbbfc22;Name_119;Surname_119;student119@example.com;+48 910 880 524;Program_119;1;Full-time
91788f87-4d3b-4db3-add3-2a20a263da6e;Name_120;Surname_120;student120@example.com;+48 229 987 759;Program_120;5;Part-time
ad1049f4-0d3e-402f-91ba-2ea4ee58fb45;Name_121;Surname_121;student121@example.com;+48 294 346 140;Program_121;3;Full-time
fdbaf387-9357-4ccf-8c77-4ee958e93cae;Name_122;Surname_122;student122@example.com;+48 351 603 600;Program_122;3;Full-time
83b42dcd-39bc-4be7-be1e-141d8d520a3a;Name_123;Surname_123;student123@example.com;+48 434 907 533;Program_123;9;Part-time
ba9b8e5e-454b-493e-9ff9-1b18646c27dd;Name_124;Surname_124;student124@example.com;+48 799 147 128;Program_124;5;Full-time
859eab11-570b-4a87-8748-c575ae7b7c4c;Name_125;Surname_125;student125@example.com;+48 808 918 191;Program_125;7;Part-time
5a090945-8a47-433f-99bc-960bc5762a98;Name_126;Surname_126;student126@example.com;+48 106 197 255;Program_126;9;Part-time
7f5014c4-5ba6-40c5-940d-1d6dee3b1f7c;Name_127;Surname_127;student127@example.com;+48 264 805 261;Program_127;10;Full-time
1a32115b-7f4d-46da-8371-e4e1607ba956;Name_128;Surname_128;student128@example.com;+48 331 876 749;Program_128;8;Full-time
5d5007b4-2506-4428-9a0b-54c8f4d279d5;Name_129;Surname_129;student129@example.com;+48 348 609 912;Program_129;5;Full-time
68142272-2195-4ea0-a2b2-3bb639da89f2;Name_130;Surname_130;student130@example.com;+48 528 344 483;Program_130;9;Part-time
83382323-4730-4cfc-9929-e6f685eb8393;Name_131;Surname_131;student131@example.com;+48 621 196 292;Program_131;2;Full-time
c5c049c4-c13d-43be-b503-fdbf8f738e73;Name_132;Surname_132;student132@example.com;+48 139 169 306;Program_132;3;Part-time
b206507c-8760-4c1e-9e0a-85e46d1b7c38;Name_133;Surname_133;student133@example.com;+48 834 800 790;Program_133;5;Full-time
258075d2-fa3b-4faa-bb82-b94d226974e2;Name_134;Surname_134;student134@example.com;+48 729 176 616;Program_134;4;Part-time
6e23fd71-be74-4f7e-bf8e-2fb05e9adda3;Name_135;Surname_135;student135@example.com;+48 791 283 807;Program_135;2;Part-time
616a713b-1c58-41ed-a63e-dfbed521d754;Name_136;Surname_136;student136@example.com;+48 821 843 677;Program_136;2;Full-time
2be6463a-e7e1-4931-b61a-bba9b31f91cc;Name_137;Surname_137;student137@example.com;+48 637 744 935;Program_137;7;Part-time
bcf30fe3-18ff-4faa-b21e-401bd215a359;Name_138;Surname_138;student138@example.com;+48 532 321 140;Program_138;4;Full-time
73b0a3f2-f750-47cc-afd8-197da52c5d7e;Name_139;Surname_139;student139@example.com;+48 381 491 408;Program_139;4;Part-time
584f014b-3649-4dd7-9de2-b5f99aad48f5;Name_140;Surname_140;student140@example.com;+48 174 959 339;Program_140;10;Full-time
341aebe6-9998-4464-9715-3cc5cd023eba;Name_141;Surname_141;student141@example.com;+48 725 788 624;Program_141;2;Part-time
05327e3b-5166-4318-b3e3-ccfc8f8692b6;Name_142;Surname_142;student142@example.com;+48 860 159 514;Program_142;2;Full-time
ecbc36ba-0f13-44bb-9e9c-31ecba25bdcb;Name_143;Surname_143;student143@example.com;+48 581 363 155;Program_143;8;Part-time
d9654935-b537-41fc-bf12-83d9b0251820;Name_144;Surname_144;student144@example.com;+48 461 477 507;Program_144;5;Part-time
82d6d262-cf6a-4cdb-83f9-60fc2c80d507;Name_145;Surname_145;student145@example.com;+48 585 410 645;Program_145;7;Full-time
1279df64-eb04-46c4-9c8e-2d9701ebdc53;Name_146;Surname_146;student146@example.com;+48 405 398 737;Program_146;1;Part-time
a0d8aec8-6f2a-44ea-b4fd-973b1ae3f056;Name_147;Surname_147;student147@example.com;+48 941 467 630;Program_147;7;Part-time
571413fb-ba40-4bd3-9e33-a1964d265747;Name_148;Surname_148;student148@example.com;+48 123 651 513;Program_148;7;Full-time
63eb4e5f-7944-401f-acc1-7d8f7e988a84;Name_149;Surname_149;student149@example.com;+48 752 548 984;Program_149;5;Part-time
b9865906-5b0f-4c07-96d7-af095ebd4924;Name_150;Surname_150;student150@example.com;+48 755 472 349;Program_150;3;Full-time
bac98b4a-5fd1-4bfe-9a94-aa5524c42d84;Name_151;Surname_151;student151@example.com;+48 163 851 234;Program_151;6;Part-time
bdd20088-1070-48ca-a5ae-8aaadb590e4c;Name_152;Surname_152;student152@example.com;+48 142 843 283;Program_152;3;Part-time
34df63b8-b64b-473a-a79e-a7bed20ff173;Name_153;Surname_153;student153@example.com;+48 983 702 965;Program_153;4;Part-time
6a0acf93-68aa-4a1f-9e7d-d72f2c664e42;Name_154;Surname_154;student154@example.com;+48 489 668 381;Program_154;1;Part-time
1ae8193b-631f-477e-a3be-75cb1b0486c7;Name_155;Surname_155;student155@example.com;+48 401 786 658;Program_155;8;Part-time
9a433936-f91b-402e-9df1-466969db1aaa;Name_156;Surname_156;student156@example.com;+48 990 735 302;Program_156;6;Part-time
d90c8791-a0b5-4d52-af2c-72a9ee9a9b9a;Name_157;Surname_157;student157@example.com;+48 515 679 522;Program_157;3;Part-time
4a94b796-b265-4fd8-9d7e-04c3d9907289;Name_158;Surname_158;student158@example.com;+48 698 521 567;Program_158;5;Part-time
cdf5ebd0-b437-43c9-a5d5-89dda4bc9898;Name_159;Surname_159;student159@example.com;+48 316 646 795;Program_159;8;Part-time
bff07349-aaff-4240-ba88-1d716364030e;Name_160;Surname_160;student160@example.com;+48 580 749 736;Program_160;8;Full-time
053d0599-04bb-41d1-bc38-fe653a6488cb;Name_161;Surname_161;student161@example.com;+48 112 953 377;Program_161;9;Full-time
04970c93-0244-4d7b-9e34-56797d993000;Name_162;Surname_162;student162@example.com;+48 703 145 235;Program_162;10;Part-time
decf2397-4086-40a8-881c-f85ee20d7df8;Name_163;Surname_163;student163@example.com;+48 469 649 597;Program_163;9;Part-time
a78286e7-ad77-4cf2-9c67-f6f996785094;Name_164;Surname_164;student164@example.com;+48 417 666 919;Program_164;6;Part-time
6224434d-0a98-4b4f-93e4-2c5353367ddd;Name_165;Surname_165;student165@example.com;+48 613 450 726;Program_165;6;Part-time
8ec97eb8-cf27-41b0-8ea2-4ab81727acb1;Name_166;Surname_166;student166@example.com;+48 837 450 387;Program_166;9;Full-time
c586a726-73b0-4dc3-95b9-ac5a50e89763;Name_167;Surname_167;student167@example.com;+48 634 348 595;Program_167;5;Part-time
33a514bc-f2b8-4eea-bcfe-3c23a8551454;Name_168;Surname_168;student168@example.com;+48 623 706 839;Program_168;10;Part-time
a551b1ff-0b5f-4033-9275-0d515024dab0;Name_169;Surname_169;student169@example.com;+48 283 232 390;Program_169;5;Part-time
fd2c0cf3-99a6-40d6-bc88-4050eaa91c5a;Name_170;Surname_170;student170@example.com;+48 442 997 615;Program_170;10;Full-time
5bcd753c-07d8-4f6b-8250-f9660a64f4d3;Name_171;Surname_171;student171@example.com;+48 820 868 933;Program_171;7;Part-time
23b255cc-cb3d-4e12-8d41-5c45bfbc9a15;Name_172;Surname_172;student172@example.com;+48 527 782 171;Program_172;6;Full-time
f166d22c-5aa0-42ab-94ab-8395a674c155;Name_173;Surname_173;student173@example.com;+48 353 799 432;Program_173;2;Part-time
e5a4d61f-6517-4f54-bbc9-2a42888e25d0;Name_174;Surname_174;student174@example.com;+48 629 281 213;Program_174;1;Part-time
2b5cb109-000f-402e-ade1-73109e52995d;Name_175;Surname_175;student175@example.com;+48 148 896 643;Program_175;10;Full-time
aca2ff5d-b272-4df9-9210-d976a5351f1f;Name_176;Surname_176;student176@example.com;+48 673 736 640;Program_176;5;Part-time
d1f5f0f5-6ca9-4a53-9ace-f0fcaf952091;Name_177;Surname_177;student177@example.com;+48 114 870 472;Program_177;3;Full-time
ac0729a8-6549-4ada-a4a5-314b14d06289;Name_178;Surname_178;student178@example.com;+48 808 337 880;Program_178;6;Part-time
2380e1d3-30a3-47ef-b85f-464c6329b027;Name_179;Surname_179;student179@example.com;+48 559 498 686;Program_179;7;Full-time
4e63c46e-0c25-4ac8-93d7-283424c47639;Name_180;Surname_180;student180@example.com;+48 828 404 246;Program_180;8;Full-time
5fbd9dc5-32f4-4438-b5ef-3affc354009e;Name_181;Surname_181;student181@example.com;+48 595 586 572;Program_181;2;Part-time
15603d50-aca8-42d2-9d3f-91ed50ad2ff7;Name_182;Surname_182;student182@example.com;+48 353 558 519;Program_182;4;Part-time
7c4d5c16-382a-470c-8dd2-8680bf40b1c9;Name_183;Surname_183;student183@example.com;+48 167 894 766;Program_183;1;Full-time
31fc9b7c-3313-4176-a57e-38f40e32d485;Name_184;Surname_184;student184@example.com;+48 117 753 533;Program_184;7;Part-time
8baa2bab-1c31-4290-8832-e0b02db5007f;Name_185;Surname_185;student185@example.com;+48 902 599 795;Program_185;4;Full-time
9891572e-20e9-4964-9e04-8eb742f4fe52;Name_186;Surname_186;student186@example.com;+48 387 729 155;Program_186;5;Full-time
e6daba61-681f-489c-8222-6aac5ef625bd;Name_187;Surname_187;student187@example.com;+48 599 980 432;Program_187;2;Part-time
7e230775-074d-452f-8086-d0c2df746a80;Name_188;Surname_188;student188@example.com;+48 533 936 204;Program_188;6;Full-time
157012ac-aa65-4546-a49c-cf3cb3f28ae0;Name_189;Surname_189;student189@example.com;+48 925 356 344;Program_189;10;Full-time
96cc0a86-4a81-4bcc-90fd-1e1e73b2bfe5;Name_190;Surname_190;student190@example.com;+48 990 433 891;Program_190;9;Part-time
d97d4806-7f50-442a-8da6-af936919c770;Name_191;Surname_191;student191@example.com;+48 766 827 660;Program_191;5;Full-time
d40d8f13-7dd9-4b1a-8448-8056e66b734e;Name_192;Surname_192;student192@example.com;+48 397 887 813;Program_192;6;Part-time
249525b8-65c6-4250-84f2-eb09a119c8fc;Name_193;Surname_193;student193@example.com;+48 362 314 709;Program_193;1;Part-time
2284f172-938d-4320-a785-853e43094711;Name_194;Surname_194;student194@example.com;+48 759 864 369;Program_194;4;Full-time
e0ad4553-02d3-4cc9-a123-962ef2d2bcf0;Name_195;Surname_195;student195@example.com;+48 922 835 441;Program_195;3;Part-time
660e43ea-f064-4b3d-9588-b99f4e9b4202;Name_196;Surname_196;student196@example.com;+48 966 784 268;Program_196;6;Full-time
b50c7f3d-8738-429a-94b6-af65dbf931bd;Name_197;Surname_197;student197@example.com;+48 172 712 778;Program_197;5;Part-time
68988a1b-f032-474c-96dc-ae20f7373b3d;Name_198;Surname_198;student198@example.com;+48 566 587 303;Program_198;6;Part-time
e4d727b1-8d19-4020-9c7a-82708faef5e0;Name_199;Surname_199;student199@example.com;+48 310 118 342;Program_199;2;Full-time
af6efc2b-9a2a-4c9b-b259-f530333be6fe;Name_200;Surname_200;student200@example.com;+48 163 932 554;Program_200;8;Full-time
8c96194f-f200-4a37-be6c-a05f5af343cf;Name_201;Surname_201;student201@example.com;+48 899 837 535;Program_201;5;Part-time
779c252f-1de3-49b9-8f5e-d9b58c3a1ed4;Name_202;Surname_202;student202@example.com;+48 574 416 664;Program_202;7;Part-time
6b0c0afb-130f-46db-94e5-b6d19a748333;Name_203;Surname_203;student203@example.com;+48 386 886 993;Program_203;4;Part-time
5813561c-e50d-455d-9eea-3d72d2d38f9b;Name_204;Surname_204;student204@example.com;+48 522 650 669;Program_204;4;Full-time
6673395b-73dd-479f-a3a1-6913e7731828;Name_205;Surname_205;student205@example.com;+48 393 540 302;Program_205;6;Full-time
421d4e52-09c4-4553-8fe9-f5d08d51a813;Name_206;Surname_206;student206@example.com;+48 169 401 219;Program_206;10;Full-time
b1eb6401-cce8-47e6-ac97-803307524e5e;Name_207;Surname_207;student207@example.com;+48 288 488 927;Program_207;9;Full-time
3da437a4-b132-4c82-ab37-ea1845c69fda;Name_208;Surname_208;student208@example.com;+48 608 960 198;Program_208;4;Part-time
b843f009-1fd1-4b84-8c48-2cceb94c7b5e;Name_209;Surname_209;student209@example.com;+48 785 863 456;Program_209;5;Part-time
851b5cb6-e6da-4dfb-a372-8c33f951d239;Name_210;Surname_210;student210@example.com;+48 903 570 698;Program_210;3;Full-time
